cycle_key,case_id,panel_role,display_label,point_group,point_index,f1,f2,f3
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1442,0.807280413152587,0.43054955368138,0.403640206576294
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1443,0.806113822350689,0.45679783266539,0.376186450430321
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1444,0.803795733231365,0.482277439938819,0.348311484400258
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1445,0.800355792768312,0.506892002086598,0.320142317107325
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1446,0.795837163615936,0.530558109077291,0.29180695999251
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1447,0.790295054660748,0.553206538262524,0.263431684886916
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1448,0.783794916409746,0.574782938700481,0.235138474922924
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1449,0.776410412044005,0.59524798256707,0.207042776545068
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1450,0.768221279597376,0.614577023677901,0.179251631906054
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1451,0.759311195328831,0.632759329440692,0.151862239065766
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1452,0.749765734806092,0.64979697016528,0.124960955801015
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1453,0.739670509082307,0.665703458174076,0.0986227345443076
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1454,0.72910953141551,0.680502229321143,0.072910953141551
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1455,0.718163847823682,0.694225052896226,0.0478775898549121
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1456,0.70691044443941,0.70691044443941,0.0235636814813137
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1457,0.69542142751536,0.718602141765872,1.41402356928123e-06
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1458,0.718602141765872,1.41402356928123e-06,0.69542142751536
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1459,0.730068869786386,0.0235506087027866,0.682967652380812
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1460,0.741253554781156,0.047822809985881,0.669519339802335
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1461,0.752081670643053,0.0727820971590051,0.655038874431046
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1462,0.762474400312087,0.0983837935886564,0.639494658326266
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1463,0.772349595843667,0.124572515458656,0.62286257729328
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1464,0.781623003771914,0.15128187169779,0.605127486791159
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1465,0.790209749998602,0.178434459677104,0.586284653224769
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1466,0.798026060419093,0.205942209140411,0.566341075136131
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1467,0.804991173207095,0.23370711480206,0.545316601204806
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1468,0.811029377771537,0.261622379926302,0.523244759852605
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1469,0.816072096063617,0.289573969570961,0.500173220168024
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1470,0.820059906668313,0.317442544516766,0.47616381677515
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1471,0.822944403462943,0.345105717581234,0.451292092221614
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1472,0.824689780616543,0.37244054608489,0.425646338382732
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1473,0.825274045500753,0.399326151048752,0.399326151048752
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1474,0.824689780616543,0.425646338382732,0.37244054608489
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1475,0.822944403462943,0.451292092221614,0.345105717581234
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1476,0.820059906668313,0.47616381677515,0.317442544516766
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1477,0.816072096063617,0.500173220168024,0.289573969570961
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1478,0.811029377771537,0.523244759852605,0.261622379926302
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1479,0.804991173207095,0.545316601204806,0.23370711480206
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1480,0.798026060419093,0.566341075136131,0.205942209140411
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1481,0.790209749998602,0.586284653224769,0.178434459677104
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1482,0.781623003771914,0.605127486791159,0.15128187169779
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1483,0.772349595843667,0.62286257729328,0.124572515458656
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1484,0.762474400312087,0.639494658326266,0.0983837935886564
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1485,0.752081670643053,0.655038874431046,0.0727820971590051
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1486,0.741253554781156,0.669519339802335,0.047822809985881
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1487,0.730068869786386,0.682967652380812,0.0235506087027866
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1488,0.718602141765872,0.69542142751536,1.41402356928123e-06
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1489,0.740986951435244,1.41250637617343e-06,0.671519424738189
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1490,0.752368656915838,0.0235115205286199,0.658322574801358
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1491,0.763420991786352,0.047713811986647,0.644136461819734
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1492,0.774067702135776,0.072568847075229,0.628930007985318
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1493,0.784228930233395,0.0980286162791744,0.61267885174484
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1494,0.793822301370934,0.124034734589208,0.595366726028201
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1495,0.802764261417032,0.150518299015694,0.576986812893492
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1496,0.810971649354353,0.177400048296265,0.557543008931117
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1497,0.818363470860103,0.204590867715026,0.537051027751943
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1498,0.824862819562347,0.23199266800191,0.515539262226467
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1499,0.830398873772291,0.259499648053841,0.493049331302298
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1500,0.834908880456879,0.286999927657052,0.469636245256994
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1501,0.838340027299594,0.314377510237348,0.445368139502909
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1502,0.840651099988374,0.341514509370277,0.420325549994187
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1503,0.84181382682345,0.368293549235259,0.394600231323492
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1504,0.84181382682345,0.394600231323492,0.368293549235259
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1505,0.840651099988374,0.420325549994187,0.341514509370277
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1506,0.838340027299594,0.445368139502909,0.314377510237348
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1507,0.834908880456879,0.469636245256994,0.286999927657052
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1508,0.830398873772291,0.493049331302298,0.259499648053841
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1509,0.824862819562347,0.515539262226467,0.23199266800191
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1510,0.818363470860103,0.537051027751943,0.204590867715026
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1511,0.810971649354353,0.557543008931117,0.177400048296265
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1512,0.802764261417032,0.576986812893492,0.150518299015694
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1513,0.793822301370934,0.595366726028201,0.124034734589208
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1514,0.784228930233395,0.61267885174484,0.0980286162791744
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1515,0.774067702135776,0.628930007985318,0.072568847075229
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1516,0.763420991786352,0.644136461819734,0.047713811986647
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1517,0.752368656915838,0.658322574801358,0.0235115205286199
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1518,0.740986951435244,0.671519424738189,1.41250637617343e-06
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1519,0.762509135372034,1.40948658356649e-06,0.646977448194453
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1520,0.773744527433196,0.023446803861612,0.633063704263524
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1521,0.784603106703032,0.0475517034365474,0.618172144675116
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1522,0.795007638023296,0.0722734216384815,0.602278513654012
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1523,0.804878048780488,0.0975609756097561,0.585365853658537
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1524,0.81413262396089,0.123353427872862,0.567425768215166
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1525,0.822689430657977,0.149579896483268,0.548459620438651
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1526,0.830467946862676,0.176159867516325,0.528479602548975
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1527,0.837390851697173,0.203003842835678,0.507509607089196
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1528,0.843385916440179,0.230014340847322,0.485585830677679
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1529,0.84838791960295,0.25708724836453,0.462757047056155
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1530,0.852340497032683,0.284113499010894,0.439084498471382
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1531,0.855197831554018,0.310981029656006,0.414641372874675
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1532,0.856926087607553,0.337576943602975,0.389511858003433
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1533,0.857504505552326,0.36378979023432,0.36378979023432
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1534,0.856926087607553,0.389511858003433,0.337576943602975
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1535,0.855197831554018,0.414641372874675,0.310981029656006
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1536,0.852340497032683,0.439084498471382,0.284113499010894
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1537,0.84838791960295,0.462757047056155,0.25708724836453
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1538,0.843385916440179,0.485585830677679,0.230014340847322
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1539,0.837390851697173,0.507509607089196,0.203003842835678
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1540,0.830467946862676,0.528479602548975,0.176159867516325
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1541,0.822689430657977,0.548459620438651,0.149579896483268
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1542,0.81413262396089,0.567425768215166,0.123353427872862
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1543,0.804878048780488,0.585365853658537,0.0975609756097561
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1544,0.795007638023296,0.602278513654012,0.0722734216384815
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1545,0.784603106703032,0.618172144675116,0.0475517034365474
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1546,0.773744527433196,0.633063704263524,0.023446803861612
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1547,0.762509135372034,0.646977448194453,1.40948658356649e-06
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1548,0.783110847497521,1.40499299109849e-06,0.621882143600972
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1549,0.794141120973988,0.0233570917933526,0.607284386627167
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1550,0.804747816162956,0.0473381068331151,0.591726335413939
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1551,0.81485349285566,0.0718988376049112,0.57519070083929
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1552,0.824378696447082,0.0969857289937744,0.557667941714203
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1553,0.833243238372982,0.122535770348968,0.539157389535459
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1554,0.841367679044715,0.148476649243185,0.519668272351147
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1555,0.84867497970884,0.174727201704761,0.499220576299318
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1556,0.855092273207357,0.201198181931143,0.477845682086464
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1557,0.860552688039341,0.227793358598649,0.455586717197298
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1558,0.864997147235133,0.254410925657392,0.432498573617567
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1559,0.868376055205955,0.280945194331338,0.408647555391038
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1560,0.870650783543693,0.30728851183895,0.384110639798688
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1561,0.871794871794872,0.333333333333333,0.358974358974359
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1562,0.871794871794872,0.358974358974359,0.333333333333333
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1563,0.870650783543693,0.384110639798688,0.30728851183895
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1564,0.868376055205955,0.408647555391038,0.280945194331338
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1565,0.864997147235133,0.432498573617567,0.254410925657392
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1566,0.860552688039341,0.455586717197298,0.227793358598649
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1567,0.855092273207357,0.477845682086464,0.201198181931143
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1568,0.84867497970884,0.499220576299318,0.174727201704761
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1569,0.841367679044715,0.519668272351147,0.148476649243185
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1570,0.833243238372982,0.539157389535459,0.122535770348968
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1571,0.824378696447082,0.557667941714203,0.0969857289937744
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1572,0.81485349285566,0.57519070083929,0.0718988376049112
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1573,0.804747816162956,0.591726335413939,0.0473381068331151
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1574,0.794141120973988,0.607284386627167,0.0233570917933526
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1575,0.783110847497521,0.621882143600973,1.40499299109849e-06
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1576,0.802743847953667,1.39906784929068e-06,0.59632400133701
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1577,0.813513632361387,0.0232432466388968,0.581081165972419
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1578,0.823814518026238,0.0470751153157851,0.564901383789421
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1579,0.833569639401697,0.0714488262344311,0.547774334463972
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1580,0.842700971600384,0.0963086824686154,0.529697753577384
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1581,0.851130670400146,0.121590095771449,0.510678402240087
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1582,0.858782583420854,0.147219871443575,0.490732904811917
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1583,0.865583891951621,0.173116778390324,0.469888398488023
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1584,0.871466828246512,0.199192417884917,0.448182940241063
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1585,0.876370400213235,0.225352388626261,0.425665622960714
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1586,0.88024204594875,0.251497727413928,0.402396363862286
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1587,0.883039136080489,0.277526585625297,0.378445344034495
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1588,0.884730243539728,0.303336083499335,0.353892097415891
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1589,0.885296108799716,0.328824268982752,0.328824268982752
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1590,0.884730243539728,0.353892097415891,0.303336083499335
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1591,0.883039136080489,0.378445344034495,0.277526585625297
bimodal_dtlz4_m3__run9005__g0012__c1,bimodal_dtlz4_m3,bimodal_bad,DTLZ4 (M=3),reference_pf,1592,0.88024204594875,0.402396363862286,0.251497727413928
